convo_id,user,line_id,line,K1,K2,K3,K4,K5,K6,K7,K8,primary,secondary
conv1,P2,1127,我來認領暴躁位 讓大家都有美好的未來,0,0,0,1,0,0,0,0,K4,
conv1,P2,1128,無論如何 醬多多才好吃,0,0,0,1,0,0,0,0,K4,
conv1,P2,1129,吃過醬給的很吝嗇的 根本拌不開,0,0,0,0,0,0,0,1,K8,
conv1,P3,1130,我家附近有家早餐店自製醬料很好吃  但每次給醬都好小氣,0,0,0,1,0,0,0,0,K4,
conv1,P3,1131,都還要特別聲明醬多,0,0,0,1,0,0,0,0,K4,
conv1,P8,1132,那你想知道暴躁的人會做出什麼事嗎,1,0,0,0,0,0,0,0,K1,
conv1,P8,1133,射手下午好,0,0,0,0,0,0,0,1,K8,
conv1,P6,1134,不要,0,0,0,0,0,0,0,1,K8,
conv1,P2,1135,射手下午好,0,0,0,0,0,0,0,1,K8,
conv1,P2,1136,感覺很悲傷,0,0,0,0,0,0,0,1,K8,
conv1,P15,1137,也不是不行 但我上次吃 在我離開那間店50公尺後，我吃進去的東西就變成在地美食了,0,0,0,0,1,0,0,0,K5,
conv1,P15,1138,想看,0,0,0,0,1,0,0,0,K5,
conv1,P2,1139,羨慕胃口小的人,0,0,0,0,0,0,0,1,K8,
conv1,P2,1140,我的一餐夠你吃三天 好省,0,0,0,1,0,0,0,0,K4,
conv1,P8,1141,太難過了吧,0,0,0,0,0,1,0,0,K6,
conv1,P13,1142,請蘿蔔糕吃在地美食,0,0,0,0,0,0,0,1,K8,
conv1,P2,1143,酥皮不是說她吃完就吐彩虹嗎,0,0,0,0,1,0,0,0,K5,
conv1,P2,1144,那蘿蔔糕很享受了,0,0,0,0,1,0,0,0,K5,
conv1,P16,1145,沒想到有這種癖好,0,0,0,0,0,0,0,1,K8,
conv1,P8,1146,香菜當了幾天湊數的就不當了,0,0,0,0,0,0,0,1,K8,
conv1,P2,1147,香菜當了幾天湊數的就不當了,0,0,0,0,0,0,0,1,K8,
conv1,P15,1148,他不想湊數了,0,0,0,0,0,0,0,1,K8,
conv1,P13,1149,難過了,0,0,0,0,0,1,0,0,K6,
conv1,P15,1150,"""新鮮現榨香菜汁"" 看看",0,0,0,0,0,0,0,1,K8,
conv1,P16,1151,6,0,0,0,0,0,0,0,1,K8,
conv1,P2,1152,哇靠 還原汁,0,0,0,0,0,0,0,1,K8,
conv1,P16,1153,這一定很濃,0,0,0,0,0,0,0,1,K8,
conv1,P2,1154,我已經知道今年交換禮物要送什麼了,0,0,0,1,0,0,0,0,K4,
conv1,P15,1155,喜歡嗎,1,0,0,0,0,0,0,0,K1,
conv1,P15,1156,一瓶只需要人民幣18.8,0,1,0,0,0,0,0,0,K2,
conv1,P2,1157,那妳喜歡嗎,1,0,0,0,0,0,0,0,K1,
conv1,P8,1158,感覺超臭,0,0,0,0,0,0,0,1,K8,
conv1,P15,1159,你問這什麼白癡問題,1,0,0,0,0,0,0,0,K1,
conv1,P2,1160,"你可以加料 再轉寄 ""男大""",0,0,0,0,0,0,0,1,K8,
conv1,P16,1161,請求新增貼圖,0,0,0,0,0,0,0,1,K8,
conv1,P15,1162,說愛我,0,0,0,1,0,0,0,0,K4,
conv1,P15,1163,我覺得 我可能會冷死在回家的路上,0,0,0,0,1,1,0,0,K6,K5
conv1,P2,1164,"喝點 ""新鮮現榨香菜汁"" 吧",0,0,0,0,0,0,0,1,K8,
conv1,P19,1165,抱住,0,0,0,0,0,0,0,1,K8,
conv1,P6,1166,歡迎,0,0,0,0,0,0,1,0,K7,
conv1,P15,1167,另外現在dc抽獎活動進行中,0,0,0,0,0,0,0,1,K8,
conv1,P15,1168,請多在這裡說說話喔~~~,0,0,0,0,0,0,0,1,K8,
conv1,P8,1169,歡迎歡迎,0,0,0,0,0,0,1,0,K7,
conv1,P6,1170,你騎的是誰(問貼圖),1,0,0,0,0,0,0,0,K1,
conv1,P6,1171,好,0,0,0,0,0,0,1,0,K7,
conv1,P8,1172,米奇妙妙屋啦,0,0,0,0,0,0,0,1,K8,
conv1,P15,1173,6人本-1,0,0,0,0,0,0,0,1,K8,
conv1,P15,1174,有人要嘛,0,0,1,0,0,0,0,0,K3,
conv1,P15,1175,幹,0,0,0,0,0,0,0,1,K8,
conv1,P2,1176,學壞了,0,0,0,0,0,0,0,1,K8,
conv1,P21,1177,好像沒辦法,0,0,0,0,0,0,0,1,K8,
conv1,P2,1178,看起來好孤單ㄛ,0,0,0,0,0,0,0,1,K8,
conv1,P16,1179,我水木,0,0,0,1,0,0,0,0,K4,
conv1,P21,1180,金木一鍵沒煩惱,0,0,0,0,0,0,0,1,K8,
conv1,P15,1181,"""天女蕊"" 姊姊",0,0,0,0,0,0,1,0,K7,
conv1,P8,1182,還是今天不要用罵的,0,0,0,0,0,0,0,1,K8,
conv1,P8,1183,今天打下去,0,0,0,0,0,0,0,1,K8,
conv1,P3,1184,我每天都在努力不上社會頭條,0,0,0,1,0,0,0,0,K4,
conv1,P3,1185,不可破功,0,0,0,1,0,0,0,0,K4,
conv1,P2,1186,那很節制了,0,0,0,0,0,0,0,1,K8,
conv1,P15,1187,你上了 我會被採訪嗎,0,0,0,1,0,0,0,0,K4,
conv1,P15,1188,那我要去買化妝品跟衣服了,0,1,0,1,0,0,0,0,K4,K2
conv1,P3,1189,你想被採訪的話  我就跟記者說都是酥皮美人教唆的,0,0,0,1,0,0,0,0,K4,
conv1,P8,1190,是挺符合鬥毆熊了,0,0,0,0,0,0,0,1,K8,
conv1,P15,1191,喔,0,0,0,0,0,0,1,0,K7,
conv1,P15,1192,來吧,0,0,0,0,0,0,0,1,K8,
conv1,P15,1193,我老愛鬥毆了,0,0,0,1,0,0,0,0,K4,
conv1,P15,1194,"""雨繧（鹹魚秒傷19九靈）"" 看熱鬧的",0,0,0,1,0,0,0,0,K4,
conv1,P15,1195,"""寒繧(海豹秒傷19破鐵）"" 幫兇",0,0,0,0,0,0,0,1,K8,
conv1,P8,1196,最愛看熱鬧,0,0,0,0,0,0,0,1,K8,
conv1,P3,1197,那我當旁邊鼓譟的(?,1,0,0,1,0,0,0,0,K4,K1
conv1,P2,1198,有沒有人要吃爆米花,0,0,1,0,0,0,0,0,K3,
conv1,P13,1199,要打誰,1,0,0,0,0,0,0,0,K1,
conv1,P15,1200,打,0,0,0,0,0,0,0,1,K8,
conv1,P15,1201,注意看 這個女人太渣了,0,0,0,0,0,0,0,1,K8,
conv1,P8,1202,又要打人又愛當小三,0,0,0,0,0,0,0,1,K8,
conv1,P15,1203,我們是一個犯罪集團,0,0,0,1,0,0,0,0,K4,
conv1,P15,1204,有完美的分工,0,0,0,1,0,0,0,0,K4,
conv1,P13,1205,完美嗎,1,0,0,0,0,0,0,0,K1,
conv1,P13,1206,最後誰背鍋,1,0,0,0,0,0,0,0,K1,
conv1,P8,1207,你背,0,0,0,0,0,0,0,1,K8,
conv1,P15,1208,岩壁的吧,0,0,0,0,0,0,0,1,K8,
conv1,P9,1209,岩壁的吧,0,0,0,0,0,0,0,1,K8,
conv1,P8,1210,幸好我沒岩壁,0,0,0,0,0,0,0,1,K8,
conv1,P15,1211,雙主修算岩壁嗎,0,0,0,0,0,0,0,1,K8,
conv1,P2,1212,雙岩壁學位,0,0,0,0,0,0,0,1,K8,
conv1,R1,1213,什麼意思,1,0,0,0,0,0,0,0,K1,
conv1,R1,1214,他們都是自己組團打啦 時間不一定,0,1,0,0,0,0,0,0,K2,
conv1,R1,1215,真是誇張,0,0,0,0,0,0,0,1,K8,
conv1,P8,1216,"""酥皮（戒糖）"" 這人的團禮拜二6人本-1",0,0,1,0,0,0,0,0,K3,
conv1,P8,1217,對,0,0,0,0,0,0,1,0,K7,
conv1,P14,1218,我有時候也會問,0,0,0,1,0,0,0,0,K4,
conv1,P14,1219,只是都星期三之後才打,0,0,0,1,0,0,0,0,K4,
conv1,P6,1220,天賞可以發我了嗎,0,0,0,1,0,0,0,0,K4,
conv1,R1,1221,0,0,0,0,0,0,0,0,1,K8,
conv1,R1,1222,原來,0,0,0,0,0,0,0,1,K8,
conv1,P14,1223,卷不贏星期一的那些人，一個時段很常打不滿，都要上去打好幾次,0,0,0,0,0,0,0,1,K8,
conv1,P14,1224,目前還沒有人跟我反應，尺度拿捏得很棒,0,0,0,1,0,0,0,0,K4,
conv1,P15,1225,我要先寫公關稿嗎,0,0,0,1,0,0,0,0,K4,
conv1,P8,1226,個人行為不上升幫會？,1,0,0,0,0,0,0,0,K1,
conv1,P15,1227,這公關稿我給10分,0,0,0,1,0,0,0,0,K4,
conv1,P8,1228,滿分多少,0,0,0,0,0,0,0,1,K8,
conv1,P15,1229,100,0,0,0,0,0,0,0,1,K8,
conv1,P18,1230,現在有赤鳴ㄇ,0,0,0,0,0,0,0,1,K8,
conv1,P6,1231,好遜喔鹹魚,0,0,0,0,0,0,0,1,K8,
conv1,P15,1232,"""勁辣熱紅茶"" 正在輸入",0,0,0,0,0,0,0,1,K8,
conv1,P8,1233,你0分,0,0,0,0,0,0,0,1,K8,
conv1,P15,1234,他負分 他還岩壁耶,0,0,0,0,0,0,0,1,K8,
conv1,P8,1235,你要跳車喔是不是不喜歡現在的車,0,0,0,0,1,0,0,0,K5,
conv1,P15,1236,沒啊,0,0,0,0,0,0,0,1,K8,
conv1,P15,1237,我是做如果被優化的準備（？,1,0,0,1,0,0,0,0,K4,K1
conv1,P8,1238,幸好我的老闆不會馬上優人,0,0,0,1,0,0,0,0,K4,
conv1,P15,1239,畢竟我也曾經不小心承影劍插上王,0,0,0,1,0,0,0,0,K4,
conv1,P8,1240,而且有人可以墊底,0,0,0,0,0,0,0,1,K8,
conv1,P8,1241,除了有墊底還有兜底這車太舒服,0,0,0,0,0,0,0,1,K8,
conv1,P6,1242,岩壁岩壁,0,0,0,0,0,0,0,1,K8,
conv1,P15,1243,我等你打字 你就傳了一個貼圖（！,0,0,1,0,0,0,0,0,K3,
conv1,P15,1244,你不是有在找鐵車,0,0,0,0,1,0,0,0,K5,
conv1,P15,1245,可以找我們的新晉男娘,0,0,0,1,0,0,0,0,K4,
conv1,P15,1246,這個是紅茶,0,0,0,1,0,0,0,0,K4,
conv1,P15,1247,他沒有岩壁,0,0,0,0,0,0,0,1,K8,
conv1,P5,1248,我感覺我現在幫戰殺人巨牛逼,0,0,0,1,0,0,0,0,K4,
conv1,P15,1249,什麼是殺人巨牛,1,0,0,0,0,0,0,0,K1,
conv1,P15,1250,喔 幹,0,0,0,0,0,0,0,1,K8,
conv1,P15,1251,殺人，巨牛逼,0,0,0,0,0,0,0,1,K8,
conv1,P15,1252,我想說什麼是殺人巨牛,0,0,0,1,0,0,0,0,K4,
conv1,R1,1253,有沒有奶媽想調號的,1,0,0,0,0,0,0,0,K1,
conv1,R1,1254,Pve天問跟pvp&pve素心都可以,0,0,0,0,0,0,0,1,K8,
conv1,P6,1255,可以請我吃老麥,0,0,0,1,0,0,0,0,K4,
conv1,P4,1256,Ok,0,0,0,0,0,0,0,1,K8,
conv1,P4,1257,我來了,0,0,0,1,0,0,0,0,K4,
conv1,P15,1258,你為啥離開鐵衣了,1,0,0,0,0,0,0,0,K1,
conv1,P14,1259,"""赤语"" 可以幫我找盲盒嗎？",1,0,0,0,0,0,0,0,K1,
conv1,R1,1260,你又不是奶媽,0,0,0,0,1,0,0,0,K5,
conv1,R1,1261,這是哪ㄉ,0,0,0,0,1,0,0,0,K5,
conv1,P14,1262,7月11日,0,0,0,0,0,0,0,1,K8,
conv1,R1,1263,你是要在哪裡賣還是啥,1,0,0,0,0,0,0,0,K1,
conv1,R1,1264,??,0,0,0,0,1,0,0,0,K5,
conv1,P14,1265,我這邊打電話問了幾間已經沒了,0,0,0,1,0,0,0,0,K4,
conv1,P8,1266,我家那的7-11說不定會有,0,0,0,1,0,0,0,0,K4,
conv1,P15,1267,我下班可以幫你問問 要嗎,0,0,0,1,0,0,0,0,K4,
conv1,P8,1268,回家的時候可以幫你看看,0,1,0,0,0,0,0,0,K2,
conv1,R1,1269,我家附近那家剛好有販售欸 我走去看看,0,0,0,1,0,0,0,0,K4,
conv1,P14,1270,有一整盒最好，反正我只要兔子，其他再拿出來送,0,0,0,1,0,0,0,0,K4,
conv1,P15,1271,事成之後,0,0,0,0,0,0,0,1,K8,
conv1,P15,1272,給我一隻（？,1,0,0,0,0,0,0,0,K1,
conv1,P8,1273,你要把它拿去燒掉嗎你不是不喜歡,0,0,0,0,1,0,0,0,K5,
conv1,P15,1274,我要送你,0,1,0,0,0,0,0,0,K2,
conv1,P9,1275,我很想調但是沒資源,0,0,0,1,0,0,0,0,K4,
conv1,P14,1276,這個我訂完了,0,0,0,1,0,0,0,0,K4,
conv1,P8,1277,！愛了,0,0,0,0,0,0,0,1,K8,
conv1,P8,1278,但我不想要因為我沒地方放了,0,0,0,0,1,0,0,0,K5,
conv1,P15,1279,現在才嗎,1,0,0,0,0,0,0,0,K1,
conv1,P8,1280,我從一開始就沒想買,0,0,0,1,0,0,0,0,K4,
conv1,P8,1281,會長灰塵,0,0,0,1,0,0,0,0,K4,
conv1,P8,1282,然後就過敏,0,0,0,0,0,0,0,1,K8,
conv1,P8,1283,而且我喜歡風獅爺 但他商品很少所以意外很省錢,0,0,0,1,0,0,0,0,K4,
conv1,P15,1284,風獅爺是啥,1,0,0,0,0,0,0,0,K1,
conv1,P15,1285,這個嗎,1,0,0,0,0,0,0,0,K1,
conv1,P8,1286,張飛,0,0,0,0,0,0,0,1,K8,
conv1,P8,1287,"""妄念（姐姐抱抱）"" 為什麼要問號",1,0,0,0,0,0,0,0,K1,
conv1,P15,1288,他看起來比較像螃蟹,0,0,0,0,0,0,0,1,K8,
conv1,P13,1289,難通,0,0,0,0,0,0,0,1,K8,
conv1,P13,1290,為啥他名字沒改,1,0,0,0,0,0,0,0,K1,
conv1,P8,1291,不可愛嗎,1,0,0,0,0,0,0,0,K1,
conv1,P15,1292,因為他想被我踢出去,0,1,0,0,0,0,0,0,K2,
conv1,P15,1293,呃,0,1,0,0,0,0,0,0,K2,
conv1,P15,1294,你不能問我,0,0,0,1,0,0,0,0,K4,
conv1,P15,1295,我不喜歡吉伊卡哇,0,0,0,1,0,0,0,0,K4,
conv1,P13,1296,我已經回答過了,0,0,0,1,0,0,0,0,K4,
conv1,R1,1297,沒看到 我在思考是要問櫃檯嗎,0,0,0,1,0,0,0,0,K4,
conv1,P14,1298,那應該沒了,0,0,0,0,1,0,0,0,K5,
conv1,R1,1299,難過了,0,0,0,0,0,1,0,0,K6,
conv1,P18,1300,黃色奶媽,0,0,0,0,0,0,0,1,K8,
conv1,P8,1301,"""結冰水"" 我家這邊兩間都賣光了",0,0,0,0,0,0,0,1,K8,
conv1,R1,1302,感覺都賣光了,0,0,0,0,0,0,0,1,K8,
conv1,R1,1303,不過這東西後面會補貨,0,0,0,0,0,0,0,1,K8,
conv1,R1,1304,可以等等看,0,0,0,0,0,0,0,1,K8,
conv1,R1,1305,不然聯名費賺不回來,0,0,0,0,0,0,0,1,K8,
conv1,R1,1306,之前那個吉伊三小隻的招財貓也是後來有開預購,0,0,0,0,0,0,0,1,K8,
conv1,P15,1307,靠我創造奇蹟了,0,0,0,1,0,0,0,0,K4,
conv1,P15,1308,但我還在當頂級社畜,0,0,0,0,1,0,0,0,K5,
conv1,P15,1309,豹,0,0,0,0,1,0,0,0,K5,
conv1,P15,1310,今晚吃啥,1,0,0,0,0,0,0,0,K1,
conv1,P13,1311,想吃老麥,0,0,0,0,0,0,0,1,K8,
conv1,P15,1312,好胖喔,0,0,0,0,0,0,0,1,K8,
conv1,P8,1313,我今天晚餐吃蘿蔔糕…..,0,0,0,1,0,0,0,0,K4,
conv1,P8,1314,好想喝熱湯,0,0,0,1,0,0,0,0,K4,
conv1,P15,1315,蘿蔔糕煮湯,0,0,0,0,0,0,0,1,K8,
conv1,P3,1316,關東煮嗎,1,0,0,0,0,0,0,0,K1,
conv1,P15,1317,有這種東西呀,0,1,0,0,0,0,0,0,K2,
conv1,P8,1318,喔關東煮好久沒吃了,0,0,0,0,0,0,0,1,K8,
conv1,P8,1319,我家外面7-11關東煮很久之前就收掉了,0,0,0,1,0,0,0,0,K4,
conv1,P13,1320,我也想吃,0,0,0,1,0,0,0,0,K4,
conv1,P13,1321,我都想吃,0,0,0,1,0,0,0,0,K4,
conv1,P8,1322,疑我不行我要吃煎的恰恰的,0,0,0,1,0,0,0,0,K4,
conv1,P8,1323,然後沾蒜頭醬油,0,0,0,1,0,0,0,0,K4,
conv1,P15,1324,其實蠻好吃的,0,0,0,0,0,0,0,1,K8,
conv1,P13,1325,我也比較喜歡吃煎的恰恰的,0,0,0,1,0,0,0,0,K4,
conv1,P13,1326,好爽內,0,0,0,0,0,1,0,0,K6,
conv1,P15,1327,我喜歡切薄薄的,0,0,0,1,0,0,0,0,K4,
conv1,P15,1328,然後四邊恰恰,0,0,0,1,0,0,0,0,K4,
conv1,P15,1329,豪爽喔,0,0,0,0,0,1,0,0,K6,
conv1,P2,1330,沒吃過 這是南部料理嗎,1,0,0,0,0,0,0,0,K1,
conv1,P6,1331,為啥要吃我,1,1,0,0,0,0,0,0,K1,K2
conv1,P2,1332,瞬間沒食慾了,0,0,0,0,0,0,0,1,K8,
conv1,P2,1333,謝謝你 被迫節食超人,0,0,0,0,0,0,1,0,K7,
conv1,P3,1334,恰恰的虱目魚好吃,0,0,0,0,0,0,0,1,K8,
conv1,P13,1335,想吃,0,0,0,0,0,0,0,1,K8,
conv1,P15,1336,好澀喔 想看,0,0,0,0,0,0,0,1,K8,
conv1,P13,1337,蘿蔔糕吃播,0,0,0,0,0,0,0,1,K8,
conv1,P13,1338,吃乾抹淨,0,0,0,0,0,0,0,1,K8,
conv1,P13,1339,"""男大"" 約會嗎",1,0,0,0,0,0,0,0,K1,
conv1,P6,1340,哪裡哪裡,1,0,0,0,0,0,0,0,K1,
conv1,P2,1341,熱帶樂園,0,0,0,0,0,0,0,1,K8,
conv1,P13,1342,只要有你哪裡都可以,1,0,0,0,0,0,0,0,K1,
conv1,P6,1343,來我房間,0,0,0,1,0,0,0,0,K4,
conv1,P2,1344,"""小公主（吃老爸陽壽長大）""",0,0,0,0,0,0,1,0,K7,
conv1,P1,1345,蛤,0,0,0,0,0,0,0,1,K8,
conv1,P2,1346,有人發起單挑請求,0,0,0,0,0,0,0,1,K8,
conv1,P1,1347,早就送他了,0,0,0,0,0,0,0,1,K8,
conv1,P6,1348,我要跟他一起打瓦,0,0,1,0,0,0,0,0,K3,
conv1,P13,1349,好欸,0,0,0,0,0,0,0,1,K8,
conv1,P1,1350,海豹不知道他很多寶寶,0,0,0,0,0,0,0,1,K8,
conv1,P13,1351,我知道,0,0,0,1,0,0,0,0,K4,
conv1,P1,1352,他可能還是第431個寶寶吧,0,0,0,0,1,0,0,0,K5,
conv1,P13,1353,可是我,0,0,0,1,0,0,0,0,K4,
conv1,P13,1354,還是想著他,0,0,0,1,0,0,0,0,K4,
conv1,P1,1355,我還是愛著你,0,0,0,1,0,0,0,0,K4,
conv1,P6,1356,我還是愛著你~,0,0,0,1,0,0,0,0,K4,
conv1,P13,1357,你還是冷處理~,0,0,0,0,0,0,0,1,K8,
conv1,P1,1358,藉口,0,0,0,0,0,0,0,1,K8,
conv1,P1,1359,渣男,0,0,0,0,0,0,0,1,K8,
conv1,P6,1360,我可沒有,0,0,0,1,0,0,0,0,K4,
conv1,P13,1361,我要哭了,0,0,0,0,0,1,0,0,K6,
conv1,P13,1362,我們分手吧,0,0,0,1,0,0,0,0,K4,
conv1,P1,1363,我要哭了,0,0,0,0,0,1,0,0,K6,
conv1,P1,1364,我們分手吧,0,0,0,1,0,0,0,0,K4,
conv1,P6,1365,不可以,0,0,0,0,0,0,0,1,K8,
conv1,P1,1366,"""酥皮（戒糖）"" 酥皮你是奶香的嗎",1,0,0,0,0,0,0,0,K1,
conv1,P17,1367,"""酥皮（戒糖）"" 酥皮你是奶香的嗎",0,1,0,0,0,0,0,0,K2,
conv1,P15,1368,寶貝 你可以來聞看看,0,1,0,0,0,0,0,0,K2,
conv1,P2,1369,"""對不起"" 出來打瓦 你當瓦",0,0,0,0,0,0,0,1,K8,
conv1,P17,1370,為什麼我沒有,1,0,0,0,0,0,0,0,K1,
conv1,P1,1371,好害羞,0,0,0,0,0,0,0,1,K8,
conv1,P15,1372,來來 一個都別跑 都到我房間來,0,0,0,1,0,0,0,0,K4,
conv1,P1,1373,沒有你,0,0,0,0,0,0,0,1,K8,
conv1,P1,1374,垃圾桶,0,0,0,0,0,0,0,1,K8,
conv1,P6,1375,喔,0,0,0,0,0,0,1,0,K7,
conv1,P2,1376,我們是你們什麼play中的一環嗎,0,0,0,1,0,0,0,0,K4,
conv1,P1,1377,我要呼叫媽咪出來看,0,1,0,0,0,0,0,0,K2,
conv1,P1,1378,你違規,0,1,0,0,0,0,0,0,K2,
conv1,P6,1379,這不算吧,0,0,0,0,1,0,0,0,K5,
conv1,P1,1380,算,0,0,0,0,0,0,0,1,K8,
conv1,P6,1381,這只是狗狗派對,0,0,0,0,0,0,0,1,K8,
conv1,P1,1382,違規,0,0,0,0,0,0,0,1,K8,
conv1,P2,1383,沒事 你就貼吧,0,0,0,0,0,0,0,1,K8,
conv1,P2,1384,本來就沒有要抽你,0,0,1,0,0,0,0,0,K3,
conv1,P15,1385,"""赤语""",0,0,0,0,0,0,1,0,K7,
conv1,P1,1386,本來就沒有要抽你,0,0,1,0,0,0,0,0,K3,
conv1,R1,1387,Huh,0,0,0,0,0,0,0,1,K8,
conv1,R1,1388,怎麼了,1,0,0,0,0,0,0,0,K1,
conv1,P6,1389,沒事媽,0,0,0,0,0,0,0,1,K8,
conv1,P8,1390,我怕你這輩子真的只會撩男的,0,0,0,1,0,0,0,0,K4,
conv1,P6,1391,撩他海豹,0,0,0,0,0,0,0,1,K8,
conv1,P6,1392,快,0,0,0,0,0,0,0,1,K8,
conv1,P8,1393,我不用了謝謝,0,0,0,0,0,0,1,0,K7,
conv1,P15,1394,這齣戲 越來越好看了,0,0,0,0,0,0,0,1,K8,
conv1,P15,1395,鹹魚你看,0,0,0,0,0,0,0,1,K8,
conv1,P15,1396,鴨子,0,0,0,0,0,0,0,1,K8,
conv1,P8,1397,好醜,0,0,0,0,0,0,0,1,K8,
conv1,P15,1398,不許你這樣說蘿蔔糕,0,0,0,0,0,0,0,1,K8,
conv1,P8,1399,那更醜了,0,0,0,0,0,0,0,1,K8,
conv1,P15,1400,"""小公主（吃老爸陽壽長大）""  寶貝",0,0,0,0,0,0,0,1,K8,
conv1,P15,1401,你說,0,0,0,0,0,0,0,1,K8,
conv1,P15,1402,看著我的眼睛說,0,0,0,1,0,0,0,0,K4,
conv1,P15,1403,你愛我還是愛白癡蘿蔔糕,0,0,0,1,0,0,0,0,K4,
conv1,P1,1404,愛妳寶寶,0,0,0,0,0,0,0,1,K8,
conv1,P1,1405,你後宮又+1了,0,0,0,0,0,0,0,1,K8,
conv1,P15,1406,"""男大"" 哼 手下敗將",0,0,0,0,0,0,0,1,K8,
conv1,P8,1407,提問,0,0,0,0,0,0,0,1,K8,
conv1,P15,1408,哎 我這無處安放的魅力啊,0,0,0,1,0,0,0,0,K4,
conv1,P8,1409,有人知道露米爾這個牌子嗎,1,0,0,0,0,0,0,0,K1,
conv1,P8,1410,化妝品品牌,0,0,0,0,0,0,0,1,K8,
conv1,P15,1411,我只知道 西米露,0,0,0,1,0,0,0,0,K4,
conv1,P8,1412,ok謝謝下面一位,0,0,0,0,0,0,1,0,K7,
conv1,P13,1413,她是男的嗎？我就撩？,1,0,0,0,0,0,0,0,K1,
conv1,P8,1414,沒救了你真的變成給了,0,0,0,0,0,0,0,1,K8,
conv1,P6,1415,想看,0,0,0,0,0,0,0,1,K8,
conv1,P13,1416,我不是,0,0,0,0,1,0,0,0,K5,
conv1,P15,1417,蘇皮跟蘿蔔糕只能選一個呢,0,0,0,0,0,0,0,1,K8,
conv1,P8,1418,剛剛本來已經做好了要很冷很冷的去丟垃圾,0,0,0,0,0,0,0,1,K8,
conv1,P8,1419,突然發現今天禮拜三沒有垃圾車,0,0,0,0,0,0,0,1,K8,
conv1,P13,1420,我不選,0,0,0,1,0,0,0,0,K4,
conv1,P2,1421,冷冷地走出去做了重訓折返跑,0,0,0,0,0,0,0,1,K8,
conv1,P8,1422,我還沒走出去,0,0,0,1,0,0,0,0,K4,
conv1,P14,1423,感謝感謝,0,0,0,0,0,0,0,1,K8,
conv1,P15,1424,我的也賣完了,0,0,0,1,0,0,0,0,K4,
conv1,P14,1425,感謝感謝,0,0,0,0,0,0,0,1,K8,
conv1,P15,1426,可惡,0,0,0,0,0,1,0,0,K6,
conv1,P15,1427,本來要兩倍賣你,0,0,0,0,0,0,0,1,K8,
conv1,P14,1428,烏薩奇可以兩倍收,0,0,0,0,0,0,0,1,K8,
conv1,P9,1429,問一個 有人要逐鹿 或33 或1212的嗎,0,0,1,0,0,0,0,0,K3,
conv1,P8,1430,33銅牌可以嗎,0,1,0,0,0,0,0,0,K2,
conv1,P2,1431,33銅牌可以嗎,0,1,0,0,0,0,0,0,K2,
conv1,P6,1432,33銅牌可以嗎,0,1,0,0,0,0,0,0,K2,
conv1,P15,1433,33銅牌可以嗎,0,1,0,0,0,0,0,0,K2,
conv1,R1,1434,雖然現在絕電不好用了但還是想炫一下,0,1,0,0,0,0,0,0,K2,
conv1,P14,1435,我只注意到右上角的東西,0,0,0,1,0,0,0,0,K4,
conv1,R1,1436,五行61.5w,0,0,0,0,0,0,0,1,K8,
conv1,R1,1437,出的,0,0,0,0,0,0,0,1,K8,
conv1,P9,1438,狗糧真多…,0,0,0,0,0,0,0,1,K8,
conv1,R1,1439,要滴乾了,0,0,0,0,0,0,0,1,K8,
conv1,P15,1440,為什麼,1,0,0,0,0,0,0,0,K1,
conv1,P15,1441,這麼冷,0,0,0,0,0,0,0,1,K8,
conv1,P15,1442,酥皮海豹你怎麼看,1,0,0,0,0,0,0,0,K1,
conv1,P8,1443,抽到你了給我一隻祥瑞,0,0,0,1,0,0,0,0,K4,
conv1,P15,1444,你要鵝嗎,1,0,0,0,0,0,0,0,K1,
conv1,P15,1445,嘎嘎嘎嘎嘎嘎,0,0,0,0,0,0,0,1,K8,
conv1,P15,1446,嘎嘎嘎嘎嘎嘎,0,0,0,0,0,0,0,1,K8,
conv1,P8,1447,你錄一個,0,0,0,0,0,0,0,1,K8,
conv1,P8,1448,我就改成進場音效,0,0,0,1,0,0,0,0,K4,
conv1,P15,1449,嘎嘎嘎嘎嘎嘎,0,0,0,0,0,0,0,1,K8,
conv1,P15,1450,好,0,0,0,0,0,0,1,0,K7,
conv1,P15,1451,晚點用,0,0,0,1,0,0,0,0,K4,
conv1,P13,1452,我用眼睛看,0,0,0,1,0,0,0,0,K4,
conv1,R1,1453,幫朋友緝盜順便問個午餐,0,0,0,0,0,0,0,1,K8,
conv1,R1,1454,然後有人說他點了香菜豬血糕披薩,0,0,0,0,0,0,0,1,K8,
conv1,P3,1455,香菜豬血糕好吃,0,0,0,0,0,0,0,1,K8,
conv1,P3,1456,加點辣更好吃,0,0,0,0,0,0,0,1,K8,
conv1,P15,1457,這朋友不能要了,0,0,0,0,0,0,0,1,K8,
conv1,P4,1458,香菜豬血糕好吃,0,0,0,0,0,0,0,1,K8,
conv1,P4,1459,加點辣更好吃,0,0,0,0,0,0,0,1,K8,
conv1,P13,1460,噁心,0,0,0,0,0,0,0,1,K8,
conv1,P15,1461,噁心,0,0,0,0,0,0,0,1,K8,
conv1,P16,1462,超級好吃,0,0,0,0,0,0,0,1,K8,
conv1,R1,1463,我覺得不優,0,0,0,1,0,0,0,0,K4,
conv1,R1,1464,"幫朋友問一下有沒有鐵衣缺12人本固定團的

他們是瑤光的朋友",1,0,0,0,0,0,0,0,K1,
